"signal_desc" "function_var" "activity" "subject" "mean"
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 3 -0.9461
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 3 -0.9098
"Gravity on the Z-axis" "Mean" "LAYING" 3 0.4887
"Gravity on the Z-axis" "Mean" "SITTING" 3 0.139
"Gravity on the Z-axis" "Mean" "STANDING" 3 0.0248
"Gravity on the Z-axis" "Mean" "WALKING" 3 -0.1381
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 3 -0.1024
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 3 -0.1629
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 3 -0.9648
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 3 -0.8977
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 3 -0.9282
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 3 -0.9521
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 3 -0.8999
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 3 -0.9095
"Jerk of the Body Magnitude" "Mean" "LAYING" 3 -0.9816
"Jerk of the Body Magnitude" "Mean" "SITTING" 3 -0.9727
"Jerk of the Body Magnitude" "Mean" "STANDING" 3 -0.9577
"Jerk of the Body Magnitude" "Mean" "WALKING" 3 -0.4102
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 3 -0.3349
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 3 -0.5564
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 3 -0.9793
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 3 -0.9716
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 3 -0.9529
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 3 -0.3366
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 3 -0.3651
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 3 -0.5944
"Jerk of the Body on the X-axis" "Mean" "LAYING" 3 -0.3345
"Jerk of the Body on the X-axis" "Mean" "SITTING" 3 -0.3353
"Jerk of the Body on the X-axis" "Mean" "STANDING" 3 -0.3273
"Jerk of the Body on the X-axis" "Mean" "WALKING" 3 -0.1062
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 3 -0.032
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 3 -0.1838
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 3 -0.9814
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 3 -0.9744
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 3 -0.9529
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 3 -0.3171
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 3 -0.179
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 3 -0.484
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 3 -0.3313
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 3 -0.3292
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 3 -0.3277
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 3 -0.0564
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 3 -0.0547
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 3 -0.0947
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 3 -0.9755
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 3 -0.9629
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 3 -0.9514
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 3 -0.2299
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 3 -0.3134
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 3 -0.4319
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 3 -0.3507
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 3 -0.3447
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 3 -0.3396
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 3 -0.19
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 3 -0.1909
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 3 -0.2354
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 3 -0.983
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 3 -0.9752
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 3 -0.969
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 3 -0.5366
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 3 -0.52
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 3 -0.6736
"Body Magnitude" "Mean" "LAYING" 4 -0.9464
"Body Magnitude" "Mean" "SITTING" 4 -0.9349
"Body Magnitude" "Mean" "STANDING" 4 -0.9098
"Body Magnitude" "Mean" "WALKING" 4 -0.4675
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 4 -0.211
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 4 -0.3265
"Body Magnitude" "Standard Deviation" "LAYING" 4 -0.9407
"Body Magnitude" "Standard Deviation" "SITTING" 4 -0.923
"Body Magnitude" "Standard Deviation" "STANDING" 4 -0.8897
"Body Magnitude" "Standard Deviation" "WALKING" 4 -0.5815
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.296
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.3941
"Body on the X-axis" "Mean" "LAYING" 4 -0.4179
"Body on the X-axis" "Mean" "SITTING" 4 -0.429
"Body on the X-axis" "Mean" "STANDING" 4 -0.4073
"Body on the X-axis" "Mean" "WALKING" 4 -0.1383
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 4 -0.0339
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 4 -0.0888
"Body on the X-axis" "Standard Deviation" "LAYING" 4 -0.9637
"Body on the X-axis" "Standard Deviation" "SITTING" 4 -0.9764
"Body on the X-axis" "Standard Deviation" "STANDING" 4 -0.9445
"Body on the X-axis" "Standard Deviation" "WALKING" 4 -0.4829
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.1837
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.329
"Body on the Y-axis" "Mean" "LAYING" 4 -0.5048
"Body on the Y-axis" "Mean" "SITTING" 4 -0.4925
"Body on the Y-axis" "Mean" "STANDING" 4 -0.4792
"Body on the Y-axis" "Mean" "WALKING" 4 -0.2313
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 4 -0.2318
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 4 -0.2298
"Body on the Y-axis" "Standard Deviation" "LAYING" 4 -0.9513
"Body on the Y-axis" "Standard Deviation" "SITTING" 4 -0.9231
"Body on the Y-axis" "Standard Deviation" "STANDING" 4 -0.9035
"Body on the Y-axis" "Standard Deviation" "WALKING" 4 -0.3752
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.483
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.3023
"Body on the Z-axis" "Mean" "LAYING" 4 -0.4675
"Body on the Z-axis" "Mean" "SITTING" 4 -0.4726
"Body on the Z-axis" "Mean" "STANDING" 4 -0.4669
"Body on the Z-axis" "Mean" "WALKING" 4 -0.3158
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 4 -0.2151
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 4 -0.2263
"Body on the Z-axis" "Standard Deviation" "LAYING" 4 -0.9632
"Body on the Z-axis" "Standard Deviation" "SITTING" 4 -0.93
"Body on the Z-axis" "Standard Deviation" "STANDING" 4 -0.9028
"Body on the Z-axis" "Standard Deviation" "WALKING" 4 -0.6399
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.528
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.3756
"Gravity Magnitude" "Mean" "LAYING" 4 -0.9546
"Gravity Magnitude" "Mean" "SITTING" 4 -0.9357
"Gravity Magnitude" "Mean" "STANDING" 4 -0.9065
"Gravity Magnitude" "Mean" "WALKING" 4 -0.3121
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 4 -0.0492
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 4 -0.1537
"Gravity Magnitude" "Standard Deviation" "LAYING" 4 -0.9313
"Gravity Magnitude" "Standard Deviation" "SITTING" 4 -0.9144
"Gravity Magnitude" "Standard Deviation" "STANDING" 4 -0.891
"Gravity Magnitude" "Standard Deviation" "WALKING" 4 -0.5277
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.082
"Gravity Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.212
"Gravity on the X-axis" "Mean" "LAYING" 4 -0.4207
"Gravity on the X-axis" "Mean" "SITTING" 4 0.8693
"Gravity on the X-axis" "Mean" "STANDING" 4 0.9562
"Gravity on the X-axis" "Mean" "WALKING" 4 0.964
"Gravity on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 4 0.9477
"Gravity on the X-axis" "Mean" "WALKING_UPSTAIRS" 4 0.9463
"Gravity on the X-axis" "Standard Deviation" "LAYING" 4 -0.9212
"Gravity on the X-axis" "Standard Deviation" "SITTING" 4 -0.9814
"Gravity on the X-axis" "Standard Deviation" "STANDING" 4 -0.9729
"Gravity on the X-axis" "Standard Deviation" "WALKING" 4 -0.9838
"Gravity on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.9553
"Gravity on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.9585
"Gravity on the Y-axis" "Mean" "LAYING" 4 0.9152
"Gravity on the Y-axis" "Mean" "SITTING" 4 0.2116
"Gravity on the Y-axis" "Mean" "STANDING" 4 -0.0759
"Gravity on the Y-axis" "Mean" "WALKING" 4 -0.0859
"Gravity on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 4 -0.0621
"Gravity on the Y-axis" "Mean" "WALKING_UPSTAIRS" 4 -0.2329
"Gravity on the Y-axis" "Standard Deviation" "LAYING" 4 -0.9698
"Gravity on the Y-axis" "Standard Deviation" "SITTING" 4 -0.9327
"Gravity on the Y-axis" "Standard Deviation" "STANDING" 4 -0.9176
"Gravity on the Y-axis" "Standard Deviation" "WALKING" 4 -0.968
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.9321
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.9234
"Gravity on the Z-axis" "Mean" "LAYING" 4 0.3415
"Gravity on the Z-axis" "Mean" "SITTING" 4 0.1101
"Gravity on the Z-axis" "Mean" "STANDING" 4 0.1669
"Gravity on the Z-axis" "Mean" "WALKING" 4 0.1278
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 4 0.1487
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 4 0.0842
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 4 -0.9762
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 4 -0.9509
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 4 -0.8994
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 4 -0.963
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.9378
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.9196
"Jerk of the Body Magnitude" "Mean" "LAYING" 4 -0.9753
"Jerk of the Body Magnitude" "Mean" "SITTING" 4 -0.9724
"Jerk of the Body Magnitude" "Mean" "STANDING" 4 -0.9629
"Jerk of the Body Magnitude" "Mean" "WALKING" 4 -0.5227
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 4 -0.4047
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 4 -0.5565
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 4 -0.971
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 4 -0.9691
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 4 -0.9622
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 4 -0.5313
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.455
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.621
"Jerk of the Body on the X-axis" "Mean" "LAYING" 4 -0.33
"Jerk of the Body on the X-axis" "Mean" "SITTING" 4 -0.3318
"Jerk of the Body on the X-axis" "Mean" "STANDING" 4 -0.3344
"Jerk of the Body on the X-axis" "Mean" "WALKING" 4 -0.132
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 4 -0.0522
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 4 -0.1646
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 4 -0.9778
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 4 -0.9751
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 4 -0.966
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 4 -0.3622
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.25
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.437
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 4 -0.3251
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 4 -0.3323
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 4 -0.3301
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 4 -0.1053
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 4 -0.0674
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 4 -0.1045
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 4 -0.9578
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 4 -0.9594
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 4 -0.9528
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 4 -0.4128
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.3801
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.4789
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 4 -0.351
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 4 -0.3454
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 4 -0.3463
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 4 -0.2616
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 4 -0.2135
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 4 -0.253
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 4 -0.9809
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 4 -0.9765
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 4 -0.9691
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 4 -0.7214
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 4 -0.5404
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 4 -0.6818
"Body Magnitude" "Mean" "LAYING" 5 -0.9611
"Body Magnitude" "Mean" "SITTING" 5 -0.9383
"Body Magnitude" "Mean" "STANDING" 5 -0.904
"Body Magnitude" "Mean" "WALKING" 5 -0.3259
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 5 -0.0501
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 5 -0.1884
"Body Magnitude" "Standard Deviation" "LAYING" 5 -0.9597
"Body Magnitude" "Standard Deviation" "SITTING" 5 -0.9282
"Body Magnitude" "Standard Deviation" "STANDING" 5 -0.8756
"Body Magnitude" "Standard Deviation" "WALKING" 5 -0.4947
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.1491
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.2965
"Body on the X-axis" "Mean" "LAYING" 5 -0.422
"Body on the X-axis" "Mean" "SITTING" 5 -0.4258
"Body on the X-axis" "Mean" "STANDING" 5 -0.406
"Body on the X-axis" "Mean" "WALKING" 5 -0.1079
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 5 0.0071
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 5 -0.0293
"Body on the X-axis" "Standard Deviation" "LAYING" 5 -0.9728
"Body on the X-axis" "Standard Deviation" "SITTING" 5 -0.9748
"Body on the X-axis" "Standard Deviation" "STANDING" 5 -0.9406
"Body on the X-axis" "Standard Deviation" "WALKING" 5 -0.403
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.091
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.2489
"Body on the Y-axis" "Mean" "LAYING" 5 -0.5105
"Body on the Y-axis" "Mean" "SITTING" 5 -0.4926
"Body on the Y-axis" "Mean" "STANDING" 5 -0.472
"Body on the Y-axis" "Mean" "WALKING" 5 -0.1477
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 5 -0.0956
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 5 -0.1484
"Body on the Y-axis" "Standard Deviation" "LAYING" 5 -0.9742
"Body on the Y-axis" "Standard Deviation" "SITTING" 5 -0.9261
"Body on the Y-axis" "Standard Deviation" "STANDING" 5 -0.9007
"Body on the Y-axis" "Standard Deviation" "WALKING" 5 -0.222
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.1808
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.1234
"Body on the Z-axis" "Mean" "LAYING" 5 -0.4721
"Body on the Z-axis" "Mean" "SITTING" 5 -0.4776
"Body on the Z-axis" "Mean" "STANDING" 5 -0.4638
"Body on the Z-axis" "Mean" "WALKING" 5 -0.1824
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 5 -0.1071
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 5 -0.1656
"Body on the Z-axis" "Standard Deviation" "LAYING" 5 -0.9646
"Body on the Z-axis" "Standard Deviation" "SITTING" 5 -0.934
"Body on the Z-axis" "Standard Deviation" "STANDING" 5 -0.888
"Body on the Z-axis" "Standard Deviation" "WALKING" 5 -0.4198
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.3205
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.311
"Gravity Magnitude" "Mean" "LAYING" 5 -0.9668
"Gravity Magnitude" "Mean" "SITTING" 5 -0.938
"Gravity Magnitude" "Mean" "STANDING" 5 -0.9061
"Gravity Magnitude" "Mean" "WALKING" 5 -0.1583
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 5 0.2111
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 5 0.0436
"Gravity Magnitude" "Standard Deviation" "LAYING" 5 -0.9586
"Gravity Magnitude" "Standard Deviation" "SITTING" 5 -0.9209
"Gravity Magnitude" "Standard Deviation" "STANDING" 5 -0.8798
"Gravity Magnitude" "Standard Deviation" "WALKING" 5 -0.3772
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 0.2054
"Gravity Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.1367
"Gravity on the X-axis" "Mean" "LAYING" 5 -0.4835
"Gravity on the X-axis" "Mean" "SITTING" 5 0.8807
"Gravity on the X-axis" "Mean" "STANDING" 5 0.9602
"Gravity on the X-axis" "Mean" "WALKING" 5 0.9726
"Gravity on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 5 0.9566
"Gravity on the X-axis" "Mean" "WALKING_UPSTAIRS" 5 0.9368
"Gravity on the X-axis" "Standard Deviation" "LAYING" 5 -0.9457
"Gravity on the X-axis" "Standard Deviation" "SITTING" 5 -0.9831
"Gravity on the X-axis" "Standard Deviation" "STANDING" 5 -0.9741
"Gravity on the X-axis" "Standard Deviation" "WALKING" 5 -0.9793
"Gravity on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.9505
"Gravity on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.9536
"Gravity on the Y-axis" "Mean" "LAYING" 5 0.9549
"Gravity on the Y-axis" "Mean" "SITTING" 5 0.1684
"Gravity on the Y-axis" "Mean" "STANDING" 5 -0.0387
"Gravity on the Y-axis" "Mean" "WALKING" 5 -0.1004
"Gravity on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 5 -0.0608
"Gravity on the Y-axis" "Mean" "WALKING_UPSTAIRS" 5 -0.2659
"Gravity on the Y-axis" "Standard Deviation" "LAYING" 5 -0.986
"Gravity on the Y-axis" "Standard Deviation" "SITTING" 5 -0.9399
"Gravity on the Y-axis" "Standard Deviation" "STANDING" 5 -0.932
"Gravity on the Y-axis" "Standard Deviation" "WALKING" 5 -0.9616
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.9124
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.9005
"Gravity on the Z-axis" "Mean" "LAYING" 5 0.2636
"Gravity on the Z-axis" "Mean" "SITTING" 5 0.143
"Gravity on the Z-axis" "Mean" "STANDING" 5 0.1386
"Gravity on the Z-axis" "Mean" "WALKING" 5 0.0025
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 5 0.0217
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 5 -0.0232
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 5 -0.9771
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 5 -0.945
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 5 -0.9146
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 5 -0.9646
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.9272
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.9214
"Jerk of the Body Magnitude" "Mean" "LAYING" 5 -0.9821
"Jerk of the Body Magnitude" "Mean" "SITTING" 5 -0.9698
"Jerk of the Body Magnitude" "Mean" "STANDING" 5 -0.9523
"Jerk of the Body Magnitude" "Mean" "WALKING" 5 -0.3876
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 5 -0.2264
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 5 -0.3892
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 5 -0.9803
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 5 -0.9683
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 5 -0.9452
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 5 -0.3832
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.2641
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.4548
"Jerk of the Body on the X-axis" "Mean" "LAYING" 5 -0.3333
"Jerk of the Body on the X-axis" "Mean" "SITTING" 5 -0.33
"Jerk of the Body on the X-axis" "Mean" "STANDING" 5 -0.3276
"Jerk of the Body on the X-axis" "Mean" "WALKING" 5 -0.1164
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 5 -0.0124
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 5 -0.1177
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 5 -0.9841
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 5 -0.9726
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 5 -0.9568
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 5 -0.3273
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.1227
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.2515
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 5 -0.3328
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 5 -0.3342
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 5 -0.3245
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 5 -0.0808
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 5 -0.038
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 5 -0.0796
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 5 -0.9715
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 5 -0.9609
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 5 -0.9429
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 5 -0.239
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.1257
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.2874
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 5 -0.3524
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 5 -0.3383
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 5 -0.3376
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 5 -0.2129
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 5 -0.1702
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 5 -0.2286
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 5 -0.9871
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 5 -0.9714
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 5 -0.9589
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 5 -0.468
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 5 -0.3694
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 5 -0.5298
"Body Magnitude" "Mean" "LAYING" 6 -0.9176
"Body Magnitude" "Mean" "SITTING" 6 -0.9369
"Body Magnitude" "Mean" "STANDING" 6 -0.9393
"Body Magnitude" "Mean" "WALKING" 6 -0.2448
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 6 0.1824
